OSEBuildingID,PrimaryPropertyType,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),Outlier,Electricity(%),NaturalGas(%),SteamUse(%),OtherFuelUse(%),Adult EducationGFA,Automobile DealershipGFA,Bank BranchGFA,Bar/NightclubGFA,College/UniversityGFA,Convenience Store without Gas StationGFA,Convention CenterGFA,CourthouseGFA,Data CenterGFA,Distribution CenterGFA,Enclosed MallGFA,Fast Food RestaurantGFA,Financial OfficeGFA,Fitness Center/Health Club/GymGFA,Food SalesGFA,Food ServiceGFA,Hospital (General Medical & Surgical)GFA,HotelGFA,K-12 SchoolGFA,LaboratoryGFA,LibraryGFA,Lifestyle CenterGFA,Manufacturing/Industrial PlantGFA,Medical OfficeGFA,Movie TheaterGFA,Multifamily HousingGFA,MuseumGFA,Non-Refrigerated WarehouseGFA,OfficeGFA,OtherGFA,Other - EducationGFA,Other - Entertainment/Public AssemblyGFA,Other - Lodging/ResidentialGFA,Other - MallGFA,Other - Public ServicesGFA,Other - RecreationGFA,Other - Restaurant/BarGFA,Other - ServicesGFA,Other - Technology/ScienceGFA,Other - UtilityGFA,Other/Specialty HospitalGFA,Outpatient Rehabilitation/Physical TherapyGFA,ParkingGFA,Performing ArtsGFA,"Personal Services (Health/Beauty, Dry Cleaning, etc)GFA",Police StationGFA,Pre-school/DaycareGFA,Prison/IncarcerationGFA,Refrigerated WarehouseGFA,"Repair Services (Vehicle, Shoe, Locksmith, etc)GFA",Residence Hall/DormitoryGFA,Residential Care FacilityGFA,RestaurantGFA,Retail StoreGFA,Self-Storage FacilityGFA,Senior Care CommunityGFA,Social/Meeting HallGFA,Strip MallGFA,Supermarket/Grocery StoreGFA,Swimming PoolGFA,Urgent Care/Clinic/Other OutpatientGFA,Vocational SchoolGFA,Wholesale Club/SupercenterGFA,Worship FacilityGFA,Campus,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,SPS-District K-12,MainEnergySource_Electricity(%),MainEnergySource_NaturalGas(%),MainEnergySource_SteamUse(%),building_age
121,Small- and Mid-Sized Office,1.0,3.0,99433,35752.0,63681.0,Office,63681.0,71.0,4640342.0,0.0,4439217.0,0.0,0.0,30.95,0,100.00412251854796,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,63681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35752.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12
127,K-12 School,1.0,3.0,59955,0.0,59955.0,K-12 School,59955.0,94.0,1711759.0,0.0,1424088.0,97300.0,0.0,15.1,0,93.6081544491691,6.39572373891512,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,59955,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26
130,K-12 School,1.0,2.0,93218,0.0,93218.0,K-12 School,93218.0,84.0,3718511.0,0.0,1426258.0,1646400.0,0.0,97.38,0,46.41861824468471,53.58330195381825,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,93218,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,51
136,Hotel,1.0,4.0,51390,0.0,51390.0,Hotel,51390.0,86.0,3864699.0,0.0,1438855.0,2425903.0,0.0,138.87,0,37.230713181026516,62.77081345791742,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51390,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14
138,K-12 School,1.0,1.0,245587,0.0,245587.0,K-12 School,245587.0,95.0,12104908.0,0.0,3849657.0,6594800.0,0.0,377.09,0,36.85893842352434,63.14259351299566,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,245587,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56
140,K-12 School,1.0,3.0,66588,0.0,66588.0,K-12 School,66588.0,75.0,2255184.0,0.0,2033159.0,0.0,0.0,14.17,0,100.0041808611,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,66588,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24
144,Hotel,1.0,5.0,190980,0.0,190980.0,Hotel,190980.0,97.0,6935723.0,0.0,4727785.0,2208135.0,0.0,150.23,0,68.16571250034062,31.837127866842437,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,190980,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19051.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,111
168,Hotel,1.0,4.0,162222,14200.0,148022.0,Hotel,113702.0,75.0,7753080.0,0.0,4415922.0,3337341.0,0.0,208.03,0,56.957002894333606,43.045357457939296,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,113702,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32692.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19
169,K-12 School,1.0,4.0,289588,0.0,289588.0,K-12 School,289588.0,92.0,10429328.0,0.0,6126773.0,2621300.0,0.0,181.93,0,70.03772025918688,29.965183321694244,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,289588,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25
175,K-12 School,1.0,3.0,254523,0.0,254523.0,K-12 School,254523.0,62.0,16067596.0,0.0,7719861.0,5889500.0,0.0,366.61,0,56.72597773244843,43.27638099381,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,254523,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7
176,K-12 School,1.0,3.0,78804,0.0,78804.0,K-12 School,78804.0,92.0,2763750.0,0.0,1659120.0,788600.0,0.0,53.45,0,67.78417347898046,32.21864555036645,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,78804,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14
177,K-12 School,1.0,3.0,66994,0.0,66994.0,K-12 School,66994.0,83.0,2455369.0,0.0,1757543.0,509100.0,0.0,39.29,0,77.5419687016064,22.461252023983374,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,66994,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13
178,K-12 School,1.0,3.0,98357,0.0,98357.0,K-12 School,98357.0,90.0,3804876.0,0.0,1970276.0,1295800.0,0.0,82.55,0,60.326975393409974,39.675504708366056,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,98357,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15
183,Residence Hall/Dormitory,1.0,4.0,139600,37500.0,102100.0,Residence Hall/Dormitory,135520.0,88.0,5103262.0,0.0,2419334.0,1998821.0,0.0,123.02,0,54.76016029678218,45.24210314267251,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,135520,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14
189,K-12 School,1.0,3.0,62526,0.0,62526.0,K-12 School,62526.0,97.0,2234095.0,0.0,1056512.0,785500.0,0.0,49.08,0,57.35778254562511,42.64460620379941,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,62526,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13
190,Small- and Mid-Sized Office,1.0,3.0,64015,0.0,64015.0,Office,30000.0,19.0,3603241.0,0.0,2701378.0,648399.0,0.0,53.27,0,80.64618979922177,19.35712396400119,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,15000,30000.0,0,0,0,0,0,0,0,0,9015,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8
194,Retail Store,1.0,1.0,530039,0.0,530039.0,Retail Store,505103.0,98.0,30468608.0,0.0,16867311.0,12200681.0,0.0,765.56,0,58.0284912677796,41.97391693729158,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24936,505103.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,64
197,Retail Store,1.0,4.0,124342,0.0,124342.0,Retail Store,122000.0,75.0,8450011.0,0.0,8758616.0,76850.0,0.0,65.14,0,99.13427165090529,0.8698256409884931,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,122000.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50
198,Hospital,1.0,10.0,879000,0.0,879000.0,Hospital (General Medical & Surgical),879000.0,13.0,255669168.0,0.0,114748139.0,136448438.0,0.0,8046.7,0,45.681478470413914,54.32041370900671,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,879000,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62
200,Other,1.0,3.0,55442,0.0,55442.0,Financial Office,28636.0,74.0,3229387.0,0.0,1814177.0,1277457.0,0.0,80.49,0,58.681623090486056,41.32080287000831,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,28636,0,0,0,0,0,0,0,0,0,0,8644.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15385.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19
205,K-12 School,1.0,2.0,242795,0.0,242795.0,K-12 School,242795.0,82.0,9715644.0,0.0,7466694.0,1262200.0,0.0,119.09,0,85.54301591185924,14.460535637853747,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,242795,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16
212,K-12 School,1.0,2.0,173185,0.0,173185.0,K-12 School,173185.0,72.0,8829066.0,0.0,1781138.0,5082400.0,0.0,282.34,0,25.951006663690524,74.05007150908055,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,173185,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63
214,K-12 School,1.0,1.0,145341,0.0,145341.0,K-12 School,139069.0,77.0,6165405.0,0.0,1914941.0,3083154.0,0.0,177.1,0,38.31403067017606,61.68756996527621,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,139069,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52
215,Non-Refrigerated Warehouse,1.0,4.0,114297,0.0,114297.0,Non-Refrigerated Warehouse,114297.0,67.0,2060926.0,0.0,854011.0,884748.0,0.0,52.94,0,49.117111168880164,50.88490180155102,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,114297,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,111
216,K-12 School,1.0,2.0,184125,0.0,184125.0,K-12 School,184125.0,89.0,10298198.0,0.0,2877207.0,5160200.0,0.0,294.12,0,35.79823639494272,64.20325664617924,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,184125,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,55
217,K-12 School,1.0,1.0,160270,0.0,160270.0,K-12 School,160270.0,79.0,7361706.0,0.0,1936530.0,3738000.0,0.0,212.02,0,34.12718413238288,65.87422569588242,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,160270,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56
220,Non-Refrigerated Warehouse,1.0,1.0,234144,0.0,234144.0,Non-Refrigerated Warehouse,234144.0,82.0,9449743.0,0.0,1541206.0,5829600.0,0.0,320.35,0,20.909778023735193,79.09107670692086,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,234144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,78
225,K-12 School,1.0,2.0,367884,0.0,367884.0,K-12 School,367884.0,93.0,14356216.0,0.0,8236429.0,4027600.0,0.0,271.32,0,67.16111557641679,32.841673144462995,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,367884,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
226,K-12 School,1.0,1.0,46797,0.0,46797.0,K-12 School,46797.0,86.0,2458535.0,0.0,852346.0,1059300.0,0.0,62.2,0,44.58783716980076,55.41399374663569,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46797,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,57
227,K-12 School,1.0,3.0,136188,0.0,136188.0,K-12 School,136188.0,67.0,6929738.0,0.0,2388755.0,3047400.0,0.0,178.5,0,43.942787943540694,56.05901483372967,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,136188,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52
229,K-12 School,1.0,2.0,67371,0.0,67371.0,K-12 School,67371.0,92.0,2304835.0,0.0,1461994.0,613900.0,0.0,42.8,0,70.42926863577176,29.57366994358409,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,67371,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11
231,K-12 School,1.0,3.0,127776,0.0,127776.0,K-12 School,127776.0,81.0,4378534.0,0.0,3615976.0,597900.0,0.0,56.96,0,85.81421763066702,14.189342164155905,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,127776,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5
232,Hotel,1.0,5.0,123920,30000.0,93920.0,Hotel,123920.0,82.0,9362176.0,0.0,4045691.0,4918538.0,0.0,289.43,0,45.1323457080446,54.869528442521755,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,123920,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17
235,Hotel,1.0,7.0,207656,54341.0,153315.0,Hotel,141591.0,77.0,11474804.0,0.0,5546361.0,5189200.0,0.0,314.26,0,51.664555103144934,48.33758735524783,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,141591,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17
237,K-12 School,1.0,2.0,67235,0.0,67235.0,K-12 School,67235.0,85.0,2599890.0,0.0,1766824.0,597600.0,0.0,44.06,0,74.72765253551609,25.275434992520147,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,67235,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16
238,Small- and Mid-Sized Office,1.0,2.0,85017,0.0,85017.0,Office,57968.0,40.0,10026737.0,0.0,6915309.0,2231705.0,0.0,166.73,0,75.60419153211853,24.398946202286346,0.0,0.0,0,0,0,0,0,0.0,0,0,0,32881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,57968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11850.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58
241,Hotel,1.0,4.0,64893,0.0,64893.0,Hotel,64893.0,73.0,6075196.0,0.0,2500329.0,3556255.0,0.0,206.3,0,41.28352751374932,58.71817314377772,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64893,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47
243,K-12 School,1.0,1.0,70762,0.0,70762.0,K-12 School,70762.0,95.0,2933003.0,0.0,364295.0,2568723.0,0.0,138.96,0,12.420546450174106,87.57996497105526,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70762,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,90
244,Small- and Mid-Sized Office,1.0,3.0,56456,0.0,56456.0,Office,34416.0,83.0,1599245.0,0.0,1183443.0,344523.0,0.0,26.55,0,77.45466540394537,22.54854157653852,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,34416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2470,0.0,7672,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,115
250,Hotel,1.0,9.0,168449,14567.0,153882.0,Hotel,135006.0,61.0,13484454.0,0.0,6384861.0,6731660.0,0.0,402.03,0,48.67899040701859,51.32302998660594,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,9216,0,135006,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20600.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,10
257,Non-Refrigerated Warehouse,1.0,4.0,79600,0.0,79600.0,Non-Refrigerated Warehouse,79600.0,55.0,1786986.0,0.0,1787060.0,0.0,0.0,12.46,0,100.00414105090918,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,79600,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,99
266,Low-Rise Multifamily,1.0,4.0,52134,0.0,52134.0,Multifamily Housing,52134.0,85.0,1369895.0,0.0,1212601.0,0.0,0.0,8.45,0,100.00412353789656,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,52134,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8
273,K-12 School,1.0,1.0,71714,0.0,71714.0,K-12 School,71714.0,89.0,2407341.0,0.0,1903299.0,320100.0,0.0,30.27,0,85.60612705047988,14.397381214858312,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,71714,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16
274,Non-Refrigerated Warehouse,1.0,3.0,75397,8161.0,67236.0,Non-Refrigerated Warehouse,67236.0,91.0,551381.0,0.0,406533.0,109700.0,0.0,8.66,0,78.75249895392626,21.25079424117036,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,67236,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8161.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24
279,K-12 School,1.0,2.0,208981,0.0,208981.0,K-12 School,208981.0,84.0,8680483.0,0.0,4895406.0,2669400.0,0.0,175.9,0,64.71463674767377,35.28803358378046,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,208981,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13
